listing_id,id,date,reviewer_id,reviewer_name,comments
28871,527997582,2019-09-12,199340416,Olivia,"The location of the room is perfect! It is about a minute away from the tram stop and very close to the centre of Amsterdam and the station. The room was immaculate, the bed was incredibly comfortable, and the shower was really nice. There was tea and coffee provided as well, which was a lovely touch. Furthermore, Edwin is a really friendly host and responded within minutes if I had any questions, I highly recommend staying here!"
28871,531250708,2019-09-17,167145418,Jeanne,"We had a very nice time at Edwin's place, the flat location is ideal to discover the city, even if it's a bit noisy. Edwin is the perfect host ! We would come back without hesitation !"
28871,532090258,2019-09-19,103909589,Susan,"Stayed twice in this trip with Edwin.  Best host we have ever had.  Amazing location, I sleep very light and was not kept up by any noise of any kind.  Highly recommend."
28871,535349320,2019-09-24,240069327,Nicolas,Todo excelente!
28871,536670415,2019-09-27,29919280,Katie,"Edwins place was great! As the other reviewers say, it’s right in the middle of everything which is so convenient. The neighborhood has tons of restaurants, bars and shops to visit, but there is also a tram station very close to get to the rest of the city. 

The space was really comfortable and clean. It is a little noisy outside but that quieted down by midnight when we were there. We slept very comfortably. 

Edwin was a great host and super communicative and friendly. We also got to meet his cat which was fun. The WiFi was a little spotty for us, so I wouldn’t recommend the place if you are planning to get a lot of work done, but it worked fine enough for us to scroll the internet on our phone. All in all I would highly recommend Edwins place when visiting Amsterdam!"
28871,539442531,2019-10-01,226728559,Courtney,Edwins place is great! It’s easy to get to to just about everything in Amsterdam and he is super easy to work with :)
28871,543237080,2019-10-07,17308292,Sherry,"地點就在花市旁,即時沒買交通票券走去各個景點都沒有問題｡附近也有超市很方便!價格對於這個地點來說很有優勢"
28871,544106982,2019-10-09,188356172,Nicolas,"La habitación está increíble, la ubicación es súper cómoda ya que está a algunas cuadras del barrio rojo y no llega toda la gente, aunque la cuadra de la casa está repleta de bares y restaurantes pero que no molestan para dormir. Esta casa está impecable, Edwin es un gran anfitrión."
28871,545460380,2019-10-12,257532497,Burcu,Edwin is a really nice host. I recommed to stay in here to everyone. Location is really close to everwhere.
28871,546864715,2019-10-14,114850723,Darren,Ideal room for a weekend break
28871,548200116,2019-10-17,111936398,Paola,"Localização incrível, Edwin foi muito atencioso, simpático e as acomodações são ótimas! Sua gata é uma atração à parte, muito fofa.
Extremamente limpo, organizado e um espaço agradável! Com certeza voltaríamos."
28871,551435385,2019-10-20,7104408,Marije,"Very clean and cosy room with a very good bed. You share the bathroom with one other room. Coffee and tea facilities available. In the middle of the centre, top location. Very good restaurant for breakfast and lunch at the end of the street called Studio 2, best coffee in town!"
28871,552736142,2019-10-22,116707462,Diana,"Edwin was súper nice and the appartment was comfortable and in a perfect location, try the fish that they sell near there in a little cart, it was delicious!"
28871,552799661,2019-10-22,248111952,Josh,The host canceled this reservation 52 days before arrival. This is an automated posting.
28871,554358829,2019-10-26,64977983,Michael,Edwin was very helpful when we arrived early with our luggage. He allowed us to check in early which was great after a long travel. His location is perfect as it is extremely central to everything in Amsterdam.
28871,559983797,2019-11-05,51495270,Jessica,"Hospedagem maravilhosa, tudo extremamente limpo, quarto confortável, o Edwin é super simpático e prestativo. Simplesmente incrível!"
28871,561300118,2019-11-09,137575721,Dalmiro,"Muy buena estadía en casa de Edwin. El muy amable y predispuesto a ayudar con todo. La ubicación es inmejorable (próxima a todos los puntos de interés). Por la noche es una zona rodeada de bares y restaurantes. El único detalle es que por ser tan movida la zona, a la noche se escucha bastante el ruido."
28871,562822315,2019-11-11,24891539,Margaux,"Our stay was perfect! Edwin’s appartement is very well located, so clean and cozy. We felt at home ! Edwin is really welcoming and his cat is so beautiful ! We came back for sur."
28871,564223159,2019-11-15,114535940,Andrew,Edwin was very accommodating by helping me with my luggage. He allowed me to drop it off before check in and come back for it after the check out time while I was out doing something for the day. Would definitely recommend staying with Edwin.
28871,565292060,2019-11-17,255299108,Danny,"We enjoyed our stay at Edwin's place. Would stay again if back in Amsterdam. 

Communication with Edwin was helpful and responses were quick. Easy check in/out process. Towels and shower gel etc provided. 

Great location, if not a bit loud in the evening (weekend stay) as it is near a lively bar scene. 

Edwin does have a cat which wasn't a problem but just a note for anyone with allergies."
28871,566670640,2019-11-20,30331147,Katie,"We had a great two night stay. The apartment is clean and tidy with interesting artwork and books in the room. The nearest metro was a 5 minute walk away, very handy! We would happily book to stay next time we’re back."
28871,567721689,2019-11-23,153367423,Kassandra,Edwin’s apartment is centrally located which adds so much convenience. He also shares great local tips and recommendations!
29051,200622,2011-03-16,401414,Elzbieta,"Not a long ago I stood at  Downtown Guesthouse in Amsterdam.
It was really wonderful to stay  right in the center of the old city. 
Sint Jorisstraat leads near the Flower Market and Kenigsplein.
The host is a very nice, open minded person. You have no  any problems with the arrival – he is also helpful with everything you need staying as the guest. The ""single room"" is a small, nice and quite room. The street has the special nice atmosphere typical for the old town. If you want to spend really  nice time visiting museums, walking on the streets looking at  the canals you could not choose the best place. In the future ff i will visit Amsterdam I would like stay  as a guest at Downtown Guesthouse (Website hidden by Airbnb)"
29051,244699,2011-04-29,44565,Augu,"Edwin is fenomenal! The place is located in the center, and the room was perfect.  Can't wait to go there again.
"
29051,266197,2011-05-16,543630,Darren,"Great location, room was very clean and even smelled good.
There are lots of restaurants in the area, and it can be a bit loud 
at night but who goes to Amsterdam to get sleep??????
Edwin was quick to respond to my emails and I will definately stay here the next time I am in Amsterdam."
29051,297209,2011-06-04,595831,Fleur,"Such fantastic hosts, and a perfect place to stay in Amsterdam! The accommodation is really homely, while also giving you lots of privacy- Such a nice change from the sterile hotel rooms I usually stay in! Edwin puts lots of energy into keeping it clean and comfortable, and is always such a delight to bump into. I couldn’t say 1 bad thing about these fabulous hosts and their beautiful home. Thanks so much for having me! "
29051,334378,2011-06-25,726162,Chrissy,"Edwin is lovely, and the room was great! 5*!"
29051,458874,2011-08-19,483342,Paul & Dominique,Great location right in the center of Amsterdam. Edwin is very friendly and accomodating and keeps the place clean.
29051,513505,2011-09-08,930503,Avital,"Had the perfect 2 nights staying at Edwin's place in the vibrant centre of Amsterdam, walking distance to all museums and attractions, the place is full of charm and charachter, if you're concernrd about night noise, a set of earplugs will solve the problem! will definitly stay there again in my next visit.  "
29051,619737,2011-10-11,647999,Kali,"I loved this place. I stayed at a few different places during my trip, and the location here is pretty ideal. Transportation is great, but it is central enough that you can walk to most places you would want without trouble, and it is enough out of the heart of the city to be a little more sane. The room is great, and Edwin is an excellent host. I will definitely think about returning here in the future."
29051,737058,2011-11-22,334072,Gwendolyn,"Edwin is a charming host. He's very helpful and fun. And a neat-freak, which is great--who doesn't enjoy fresh towels, clean floors and fresh flowers in the entrance? The location was perfect for me as it was a five minute walk from where I needed to go every day throughout my week long stay. I would also warn others, however, that the neighborhood is indeed lively (and therefore quite noisy) at night. I slept fine, and was very cozy. "
29051,939061,2012-02-21,40768,Adam,"Edwin offers a comfortable room in a historic house in an incredible location.  Having stayed in several guest rooms in Amsterdam, I can say that Edwin's was spacious for the city, and it was fun to stay in a home dating back to the 1600s.  

The Reguliers area is vibrant, with a nice mix of clubs and restaurants, yet just far enough away from Central Station to avoid the crassest tourist traps.  But, with a less-than-five-minute walk to Dam Square, Edwin's house is still in the heart of the city.

Edwin was extremely accommodating, offering detailed directions to the home and having the room and towels ready and waiting when I arrived.  He was also there to greet me and offer some helpful tips, but didn't impose.  I enjoyed full privacy during my stay.

In short, Edwin is a competent, trustworthy, and welcoming host with a great private room, and I'd be glad to stay again.  "
29051,990793,2012-03-12,1673307,Ian,Excellent location and very friendly host! Recommended.
29051,1009731,2012-03-17,1580,Jakob,"Edwin´s house from the 16. century is nicely located right next to the city center. The major sights should be within walking distance, altough I must admit I was on business in the city and can´t say to much about the touristic aspects. Edwin is a very friendly and helpful host, and the price for his room is very good. The room itself was clean and even had a Flat-TV with a nice DVD collection. One should know that you share the bathroom with other guests who can book a second room in the house. The room I rent could fit two persons, but if you have a lot of luggage, it would be to small. The biggest problem I think is the noise: The street under the window is very lively at night, but the windows and walls can´t keep that noise out. If you are in the city for partying, the room is perfect, but if you seek some sleep, you´ll probably want to book another room."
29051,1837003,2012-07-30,2483036,Chan,"the place is a hot spot to enjoy night life in Amsterdam. and Edwin was very cheerful and nice person. even though it was kind a noisy untill the last night but to enjoy real Amsterdam, It is a perfect place. "
29051,2437991,2012-09-28,3469614,Wiley,"I had a wonderful time staying at Edwin's while in Amsterdam. After I booked initially, there was a double-booking situation and Edwin quickly took care of it and offered me the spare room at an attractive rate. And it was perfect for my needs. The location is unbelievable. It's right in the center of the city without being too obnoxious or touristy. I will definitely visit again on my next trip to Amsterdam.

Also, I got into a little bit of a bike wreck while in town and Edwin took great care to get me the information that I needed regarding urgent care facilities. Great host!"
29051,3064247,2012-12-11,4159281,Roberto,"Edwin was great, nice friendly & chilled guy with a great place in a good area, highly freccomended!"
29051,3234209,2013-01-02,4497539,Benjamin,"Edwin was very welcoming, extremely helpful and a great host. The room was really cosy and it only enhanced my awesome New Year experience. Next time I'm in Amsterdam, I'd love to get the same room again!"
29051,3439883,2013-01-29,1150618,Marina,"It was exactly what I needed. Good location, friendly host, even some nespresso in the morning. 
I managed to see the entire city and had real fun despite on the rain. "
29051,3863034,2013-03-22,4249470,Iris,"Didn't get to say goodbye so let me take this way to say THANK YOU to Edwin! He has been a fantastic host. He went out of his way to make my stay cozy and memorable. The room was wonderful, I hardly wanted to leave the bed in the mornings. I had plenty of space for all my stuff and the whole flat is decorated in a very unique stylish way. The apartment is set right in the centre of everything, it's perfect. Edwin made sure I had everything and really took great care of everything. I can only recommend staying with him and would love to come back."
29051,3978357,2013-04-01,4625785,Orann,"The room is very comfortable and is perfectly located within close proximity to shops, attractions and there's a tram station at the end of the street. A couple of considerations though, there's is a steep narrow staircase to climb to get to the room, so a bit tricky with large luggage. Also, the house is located in a popular cafe street, so if staying over weekends, it can get a little loud at night so bring ear plugs. Otherwise. I had a great stay, and Edwin the host is really helpful and nice as well. Orann"
29051,4086175,2013-04-08,632859,Aku,"Very lively neighbourhood and cozy place to stay. Just like the previous reviews have told, there are lots of restaurants, bars and clubs and it's very close to the city center. I was able to walk prettymuch everywhere I had to go. Edwin was very friendly and attentive host."
29051,4385482,2013-05-01,1902644,Andrew,"The room was exactly as advertised.  It was very clean, comfortable and has a perfect location in Amsterdam.  Edwin was very friendly and helpful.  I would definitely stay here again."
29051,4663321,2013-05-19,5349201,Jordan,"Edwin is a complete sweetheart who happens to have an incredible room in a great location. His room is incredibly clean and comfortable. It can be noisy but if you want to be out enjoying Amsterdam at night with curtains for napping in the day and all the sights a quick walk away, you won't find a better value. I would definitely recommend Edwin's guesthouse for a trip to Amsterdam as long as it's not for dates when I will be returning! "
29051,4747081,2013-05-23,2747473,Les,"Edwin and Patrick were great hosts. These guys were very friendly, attentive  and accommodating. I need to mention how clean both the room and the bathroom were. Coffee and tea were available. Staying in a 400 years old house was an experience. The location could not have been any better. I would and probably will come back again. Thanks guys."
29051,4830851,2013-05-28,4069281,Romain,Very good location if you want to enjoy amsterdam night life. The room is cosy and very clean.
29051,4875906,2013-05-30,5669301,Zoraida,"Edwin was great as a host. When I arrived, he offered to me immediately a refreshing drink. His place was very clean, and right in the center city very closed to everything. Also, his display of painting makes the place very cozy. I enjoyed so much the coffee he had for his guests. It's a supermarket very close to the place making easier for a low budget travel. Don't forget to try the chips with mayonnaise (french fries)...I was in Amsterdam for only two days which it went too (Website hidden by Airbnb) enough time to visit everything in the city....wishing for more days .... Edwin was very helpful with directions and visit tips....
Thanks so much Edwin...looking forward to return to your place....  "
29051,5238445,2013-06-19,6089857,Robert,I had a great stay with Edwin in Amsterdam the place was in a perfect location right near the flower market and close enough to walk to everything. I'm pretty tall so the  shower is quite small but clean which is all that really matters. If Im ever in Amsterdam again i'll be sure to consider staying with edwin. 
29051,5395422,2013-06-28,5215034,Alexander,"Edwin's place was amazing. The location could simply not be any more central (easy access from the airport too). 
The room was sunny and nicely decorated. And actually bigger than it looks on the picture! Everything was very clean, and I had a great experience staying there. Edwin was helpful and kind. He gave me a map of the city on my first day and provided helpful suggestions on where to eat, go out, etc. 
I will certainly book the place again when I am next in Amsterdam. "
29051,5759133,2013-07-15,1869786,Sol,the room was very nice and the location was excellent. The only disadvantage is that the street is very noissy. Edwin was very nice and flexible
29051,5984703,2013-07-25,6239688,Lauren,"I HIGHLY recommend a stay with Edwin. The room was adorable, comfortable, and very clean. The location is perfect; I never had to get on a train because I could walk everywhere. Yes, it can be a little loud (on Saturday night, a lot loud), but I put in some earplugs when I went to bed and it was fine. I mean, loud is good; it means you are where everyone else wants to be! Edwin is very kind, funny, and very approachable, but he also let me to my own devices and gave me complete privacy. This place is a great deal for the area, and I enjoyed it more than most hotels I've stayed in. You won't regret staying here. :-)

Just to echo some of the warnings that others have shared: 
1. You do have to walk up a narrow flight of stairs, so if you have ridiculous amounts of giant luggage, you many not find it easy to get up there.
2. If you are over about 6'2"", you may have to duck a bit in the shower. :-)
3. Saturday night is one of the loudest things I've ever heard. But, like I said, earplugs are a travelers friend if you don't feel like joining the fun.

But, seriously, stay here. :-)"
29051,6272044,2013-08-06,5967185,Matthew,Great location.  Charming room!  It has everything that you need.  The picture doesn't show the huge windows that allow great sunlight and a spectacular view of the street.  Edwin is fantastic.  The best host ever!
29051,6521646,2013-08-15,7024433,Rana,"We had a wonderful stay in Amsterdam thanks to Edwin. 
The place is very cute, and perfectly located. you won't need any public transportation. you can simply walk to the tourist attractions.  I highly recommend Edwin's place. and I hope I can go there in my future trips."
29051,6764290,2013-08-24,2206955,Dufy,"Great place to stay, in the middle of it all. And the room is nice."
29051,6867031,2013-08-28,1795549,Sultan,"The host was amazing - very cheerful and helpful. The directions on how to get to the guesthouse that were provided were very easy to follow and made the place simple to find. The room was clean and exactly as described. The location is perfect, accessible, and central. The host was also knowledgable and available if you had any inquiries about the area/surrounding areas. I had a very pleasant first experience using Airbnb!"
29051,6936562,2013-08-31,1445103,Sunny,"Edwin's place was great, central and convenient, walkable to all the places around the inner city. The room itself is cute and quaint, similar to what other reviews mentioned, it can be a bit loud at night, however, that's because its in amongst the lively part of town. "
29051,7092248,2013-09-06,6271923,David,"I will be back

Location: This guesthouse was highly convenient. It is between two rail stops (one on each end of the block).  I walked from here to Central Station and the Museum District because there are many sites to see along the way.  For a gay person there are also conveniences of bars being just outside. 

Edwin: he is a really nice guy and has many travel tips so one does not get mugged, pickpocket, or lose valuable travel documents.  He is eccentric and nice. You may not see him often, but you should say 'hi' when you do. 

Accommodation: I use the place simply as a resting place. There is one restroom to share with the other guest room. Each room has its own key. If you are fortunate to get the room facing the street you struck gold.  When using the restroom do all you need to in one use because if you leave to go get something the other guest may hop in and you're stuck waiting a while. "
29051,7329518,2013-09-16,1382101,Martin,"We stayed on a Saturday night and it was quite possibly
Just environment I have ever try to sleep in. Things in our room were literally shaking with base and I felt like my pillow was on top of a sub-woofer. Otherwise, he was a gracious host."
29051,7433250,2013-09-20,6823746,Raphael,"Edwin has created a very welcoming house.  Clean, inviting and a really cute spiral staircase leads to rooms.  Located mid-Amsterdam, most of the city is walking distance away.  I found Edwin to be very likable and helpful.  I needed some items from a pharmacy and was having trouble finding what I needed.  He insisted on showing me the pharmacy he thought would have what I was looking for.  He was right!  Edwin had me laughing.  Bring earplugs because street noise can be intense.  I highly recommend Edwin and his place in downtown Amsterdsm.  "
29051,7490750,2013-09-22,1380414,Kate,"Edwin is a delightful host, helpful and conscientious. Altho he emailed excellent directions, he was hanging out on the street, waiting for me. He spotted me walking with luggage & called out a greeting. My room was spotless. His location is great: walking distance to everything. His street has many restaurants, so can be noisy at night; but after a hard day touring, I had no trouble falling asleep in the extremely comfortable bed."
29051,7745132,2013-10-01,4629039,Riley,"great location. Amazing host that can give you any information you need. Edwin is a beautiful, kind hearted person. A pleasure to stay with. I would definitely recommend staying at his nice little room over looking this cute little walking street."
29051,7806216,2013-10-04,6125182,Jacob,"Edwin is a great hoste, easy to communicate with, and a very personable man. The room was clean and comfortable, so was the bathroom. The location is great, although noicy as informed by Edvin. All in all a great stay !"
29051,8136789,2013-10-17,5942655,Ashley,Edwin is great! Supper friendly and welcoming. The room was great and he provided coffee and tea which was great to get over the jet lag :)
29051,8565183,2013-11-05,9035266,Denise,"I love everything ! Its a comfortable house and room .
If you need help, it is available .
Edwin is a good person, funny and has a cute cat !
I recommend it !
Thank you again Edwin .

From Amy adams ahah"
29051,8619232,2013-11-08,9565178,Jason,Edwin was freaking awesome. His place was nice and I felt very welcomed there. I would def stay at his place again. Great location too!
29051,8966336,2013-11-29,7336243,Doug,"Edwin's room was great—nice, cozy and clean—and he was very nice and friendly.

As some of the other reviews have noted, the room is right above a busy street and can be noisy. This didn't bother me at all, but if you're sensitive to nighttime noise, bring some earplugs."
29051,9183091,2013-12-11,9119117,Nir,"Edwin is great! I got really late and he was waiting for me. Also was very kind by doing my laundry :)
I definitely gonna visit Edwin again as he was easy going and a great host.
"
29051,9370123,2013-12-24,6749934,Ricky,"Staying 2 nite at Edwin house...nice guy and funny.  His cat is so cute even i dont like pet though.  Location is perfect in the centre.  Location is around night life, restaurants, shopping mall and club. And thanks Edwin for allowing me early check in and late check out"
29051,10035646,2014-01-27,6897157,Alain,"Nice, clean and cosy room. Edwin is a frindly host. The Room is very central located. Best Regrads"
29051,10224172,2014-02-07,4536490,Ankit,"Great location, clean room and a very good host. Would recommend it."
29051,10418049,2014-02-18,8308096,Stefan,"It was a great Weekend at Edwins Guesthouse. He is very nice, friendly and everything you need for feeling at home."
29051,10625889,2014-02-28,12378877,Gil,"Would definitely recommend! A clean, cute little place in the heart of Amsterdam. Although it definitely gets loud at night, the higher price was totally worth it! Edwin was a great host, too - there was slight mixup with my reservation and I surprised him somewhat, but he was a pro and figured it all out without a hitch! Also, if one shows up and Edwin is out, Alex the proprietor of the hair place next door is very friendly and will let you wait inside his place! If you're into the coffee shop scene, there is one literally below Edwin's, which you can't beat for convenience. "
29051,10962707,2014-03-15,10652872,Wolf,"very nice place to stay in amsterdam! in the very heart of the city, and edwin is a very nice host :) not to forget puki, the cat! can really recommend this place!"
29051,11004397,2014-03-17,6588343,Ossi,Edwin was a really nice and funny guy. The flat was exactly as described and the place could have not been better for my needs. Highly recommendable! A++
29051,11226482,2014-03-25,12802626,Silva,Awesome place to stay! Perfect location and the room was very clean and nice. Yes it can get pretty loud at night but hey you not really looking to spend quiet weekend there :D Greetings from LT Edwin ;)
29051,11594477,2014-04-08,13159727,Marc,Habitación muy agradable y confortable situada en un lugar muy céntrico. Ideal si te gusta la vida nocturna. 
29051,11668708,2014-04-11,5582564,Katie,"Ah, Edwin is SO FRIENDLY! and so funny! Also his cat is the fluffiest ball of playfulness. The room was great, very cosy, and no more than 2 miles walk to all the things I wanted to go to (to go out, museums, etc). I had a great stay, recommended for sure."
29051,12004702,2014-04-21,13171978,Lisa Maria,"I had a wonderful time at Edwins place, which is right where the magic happens. There are bars and restaurants around the house and you can walk easily everywhere. "
29051,12739840,2014-05-10,11308010,Oscar Felix,"Great host, great place, perfect location. You will be happy chosing this place, go and enjoy Amsterdam"
29051,13076063,2014-05-19,829350,Hubert,"Edwin is a very gracious host.
He should have mentioned the cat in the building (I'm allergic). But he's keeping the place spotlessly clean - so I hadn't any problems at all."
29051,13567904,2014-05-31,13716618,Nikki,Great location! I enjoyed my stay! 
29051,14764526,2014-06-25,7843318,Matti,"Great location, great host, great room! "
29051,16618984,2014-07-30,17122811,Benyatip,"I had an amazing time staying with Edwin!! 
The location of the place is fantastic and always happening. There are plenty of shopping, restaurant, bar, coffee shop and bike rental near by. It is not totally quiet at night but I sleep fine from all the cycling and excitement :) "
29051,16728946,2014-08-01,4973021,Ibrahim,Nice place and great host
29051,18316972,2014-08-25,6593293,Christiane,"A warm welcome, a tidy room with art pieces at the wall, a comfortable bed, a clean bathroom and a friendly cat. 

The house is central to a lot of museums, the local traffic, the innercity, the daily flower market around the corner. 

Everything was great. Thank you for all your kindness, Edwin!"
29051,18901856,2014-09-02,19728169,Dror,"Best vacation ever! Edwin is the nicest man alive. Helpful, friendly, fun and funny. too bad I couldn't spent more time with him...
 The room was big and inviting (comfortable single room), clean and warm. And you simply can't beat the location. 
There are pubs all along the street, and they are full every night. 
Awesome! I'll definitely come back"
29051,19157814,2014-09-07,19496543,Vikas,"'The' spot to be. It's the most centrally located house with bars & coffee shops just below. In very close walking distance of all the hot spots like Rembrandt Square, Leidse Square and 5 minutes by tram to Central station, Dam Square & Jordaan. Can't get better in terms of location. On top of that, Edwin is an ever smiling & extremely sweet and warm host who made me feel very comfortable during my stay. "
29051,19745450,2014-09-17,19989061,Dara,"Edwin's guesthouse is perfect for anyone visiting Amsterdam!  Everything was exactly as described, Edwin was extremely hospitable and his cat was delightful! The room was clean and the location was more than perfect just steps from the flower market. I recommend Edwin's guesthouse to anyone looking for a quick stay in Amsterdam!"
29051,20013831,2014-09-22,19068224,Arthur,"Edwin was a great host. The house is very well located, the room is great and everything is clean. I advise everyone to stay at Edwin's house. I hope to return one day. Thank you so much."
29051,20317716,2014-09-27,21611106,Sidharth,"Great location, great host and great room. I'd highly recommend this place, it's close to everything and I'd definitely book it again if I'm in Amsterdam."
29051,20650906,2014-10-03,4396721,Caroline (Jingjing),"Edwin is a very fun and easy going host, we've had nice chitchats, and he's kindly helped to look after my suitcase during my trip to Giethoorn.

The apartment locates at the central downtown area, very close to the flower market on the river, which means walking distance to the canals and many attractions in town. The room is clean and comfortable, with everything needed for single travelers who would spend most of the time exploring the city. 

If you're a light sleeper, it could be a bit busy outside at night - there's pubs on the same street, but ear bugs would certainly solve the problem. 

Visit Edwin if you'll be in Amsterdam, and have fun!


"
29051,20758411,2014-10-05,4536531,Aprillya,"This is my first time to Amsterdam and using airbnb service.
Edwin was replying my e-mail very fast and answer to my questions.

I arrived with a huge heavy suitcase and Thank God... Edwin was very kind to help and brought it to the room at 3rd floor :D
Sorry for the trouble Edwin, I'm such a newbie with travelling issue ;)

The location: perfect!! right in the middle to everywhere.
A bit noisy after 01:00 am as there are several bars nearby; but it was nothing, compare to the perfect location. 
I can easily walk to Dam area, Museums, Shops, Indonesian restaurants, etc.

Sorry I was a bith hurry when leaving your place.
Hope to see you again in my next visit to Amsterdam.

Thanks."
29051,20910735,2014-10-07,20920836,Bodil,"Min vært fik mig i høj grad til at føle mig velkommen, han var venlig, afslappet og hjælpsom. Huset, værelset og det fælles badeværelse er ikke den vilde luksus, men det fungerer, hvis man ikke er meget krævende. Til gengæld bor man midt i hvor det hele sker i byen, dejligt, men også meget støjende på weekendaftener og nætter"
29051,21405733,2014-10-16,22338876,Han,very well
29051,21483026,2014-10-18,17771052,Eric,Edwin was a great host. He was very helpful giving directions on how to get to the apartment and when I got there made me feel completely at home. He also gave me great recommendations on food and different sight seeing and tourist attractions. The location of the apartment is great too. Can be a little noisy at night but I had no problem falling asleep. I would definitely stay here again.
29051,21789443,2014-10-24,3816954,Guillermo,"great location amidst a restaurant street and the flower market
walking distance from the city center, the dam and the museums
The room is very confortable and edwin does everything to make your stay easy
he even carried my heavy lugagge to the second floor!
keep in mind stairs are super narrow in these typical houses!
definitely recommend staying here "
29051,22190594,2014-11-01,16237655,Juliet,"I enjoyed my stay at Edwin's place a lot! The apartment is nice, clean and comfortable. I had a single room with a super comfortable queen bed, and the room had heating and was well-lit. The shared bathroom was really clean. Edwin is also the friendliest host -- really warm and welcoming, with lots of recommendations for things to do around town. Edwin was also super accommodating and let me drop off my luggage 1 day before I was staying at his place, because I was moving from a friend's place and going to take a full day trip on the day I was shifting to his house. My only comment is that the noise from the street gets pretty loud at night since it has lots of bars and restaurants, so that may affect light sleepers, but I didn't have any issues and slept super well during my time there. Thanks Edwin!"
29051,22399220,2014-11-05,16953310,Rachel,"Edwin was a great host! I felt very welcome in his home. The room was nice and the bed was comfortable. The neighborhood was nice as well. There were a lot of restaurants and shops, and it was walking distance from everywhere I could think to go. "
29051,22696546,2014-11-12,9012462,Steven,Edwin was great; he is a very friendly host and made me feel very welcome.  Room was perfect for my needs; and the location is very central in the city.  I would come again!
29051,22802701,2014-11-15,11560155,Shiyun,"Edwin is very welcoming and helpful in many ways! Enjoyed my stay here. Location is great, close to all things, restaurants, bars, supermarket, shopping streets, and touristy spots. "
29051,23039341,2014-11-21,11880464,Laura,"Edwin was a very kind and caring host and at the same time really easy-going. I felt immediately at home and you get to stay at a real Amsterdam style house in a beautifully and colorful decorated room. The location is very central, close to the canal and with a bike rental just a few hundred meters down the road. I would definitely recommend Edwin's place and hopefully come back soon. "
29051,23146925,2014-11-24,14668979,Charin,Perfect location. Very close to everything. 
29051,23340812,2014-11-29,12245920,Keith,"Edwin was a fantastic host and the place was really great, very clean and close room"
29051,24048434,2014-12-18,13679953,Jacob,"Edwin is a great host , and i had a great time in amsterdam:)"
29051,24197225,2014-12-22,9181840,Lucie,"Edwin's guesthouse was wonderful, very cosy and beautifully decorated, a real hidden gem. The guesthouse is on a very busy street with a lot of bars and nightclubs so noise is to be expected but the location was absolutely ideal, super Central and close to everything with trams also to help you get around. And Edwin was an absolutely fantastic host I hope to come and see him again! ;)"
29051,24899833,2015-01-03,25330430,Aden,"Edwin was an excellent host. Very accommodating. Always available for special needs, tips, advice on the city, etc. He's also very nice in all aspects.  The room was exactly as described. Very clean and comfortable. Bathroom was very clean too. Location was excellent if you like nightlife right outside the door. I highly recommend Edwin's guesthouse. "
29051,25497629,2015-01-18,256912,Richard,"Edwin is the perfect host, and Pookie, his cat, is the perfect co-host.  The location is convenient, the room is beautiful, comfortable and cozy.  Pookie even spent some time keeping me company.  

My only caution is that because it is such a convenient location, the nightlife just below the window can be boisterous well in to the early morning weekend hours.  If you are in Amsterdam to party, this is the place.  If you are needing some rest, it can be a bit noisy.

I hope to be back at Edwin's place soon!

That said, "
29051,25729437,2015-01-24,26334858,Adam,Edwin was extremely kind and welcoming.  He told me about good neighborhood eats and even provided me w an electronic adapter since I had forgot to pack mine. Also...awesome neighborhood and location!! Central station a 15 min walk. The guest house is next to the iconic flower market (easy to find on a map/ask for directions).  There's a torus and tickets shop (the guys who sell hop on hop off bus) down the street if you want to by tickets for tours/attractions. Everything is close and the price is great and Edwin is a wonderful host. Would highly recommend!! 
29051,25945887,2015-01-30,26421772,Patrick,"Edwin's place was perfectly located, close to all the attractions in Amsterdam. The room was spacious, cosy, warm and clean; everything a traveller wants!

Edwin was an absolutely fantastic host (my favourite host ever)!!! Super friendly and very fun and accommodating. Great for chatting to and hearing his stories. If you stay here, I definitely recommend getting to know Edwin if you get the chance!! He's a fantastic guy and a fantastic host and he really contributed to my positive experience of Amsterdam. :)"
29051,26299823,2015-02-09,15212907,Lenka,Staying at Edwin`s place was the best experience. Lovely place right in the heart of Amsterdam. Edwin is an excellent host and a kind person. Will definitely stay there again.
29051,26801563,2015-02-19,21314206,Carolin,"Amsterdam is a great city and Edwin's guesthouse the perfect place to stay! It's super central, all locations you have to visit are really close cause you are right in the heart of amsterdam! It's just perfect. Edwin is a super host - friendly, sympathic and helpful even at nighttime :) It was a fantastic trip to amsterdam and there were no problems at all about the arrival/ check out or even the room, which was clean and friendly. All in all: it's all you need for a perfect stay at amsterdam and Edwin is a super host! I will come back soon. :)"
29051,26881340,2015-02-21,14567679,Cheryl,"Edwin's place was great!  Super easy to get everywhere and definitely bustling. The bed was really comfortable, the shower was clean and the kitty was super friendly! Edwin is very friendly, and it's a pity I didn't have a chance to chat with him more!"
29051,27650881,2015-03-09,6707921,Andrea,"Edwin is a great host, he was very helpful and friendly in the 3 days i stayed at his guesthouse. There was a small problem with the lock of my room which was promptly fixed in a matter of hours. The guesthouse is in a wonderful position (near the famous Bloemenmarkt) very close to the centre and with lots of nice places to visit and enjoy at a walking distance.
Highly recommended!"
